level,minx,miny,maxx,maxy
0,106.73464269996646,10.845508966690476,106.73663550021209,10.846773343868938
1,106.73187140019533,10.842473300298108,106.734131244486,10.845930443950767
0,106.73379640015573,10.843599100208783,106.73402380040501,10.844464300240674
0,106.73368510008655,10.844461600187078,106.734131244486,10.845883139275589
0,106.73316300029538,10.843592800195617,106.73365083810451,10.844452599924352
0,106.73309999973083,10.844446400245948,106.73379640015573,10.845930443950767
0,106.73303921258278,10.842473300298108,106.73399159993741,10.843601099815539
0,106.73264280014526,10.84247438780959,106.73319671614858,10.843830345597537
0,106.73187140019533,10.84402519974996,106.73309999973083,10.845797666604515
1,106.73109741124996,10.837128999748423,106.73385159997163,10.841793099745882
0,106.7326661042148,10.839823400399414,106.73385159997163,10.840982600394723
0,106.7316240004313,10.839362007923418,106.73272849803092,10.841445394479676
0,106.73232294501254,10.84085820039187,106.73272849803092,10.841793099745882
0,106.73265648590692,10.839041932075537,106.73375737038089,10.839823400399414
0,106.73217519993086,10.837184900206662,106.73306669955514,10.839118699845413
0,106.73158120000751,10.837128999748423,106.7327473097379,10.841038081800413
0,106.73109741124996,10.837462900238961,106.73273769967273,10.838844841498995
1,106.73090520036217,10.830694899818429,106.73462291444291,10.834690199896729
0,106.73394760019647,10.83318050029758,106.73462291444291,10.833993200045743
0,106.73090520036217,10.832860600184848,106.73270159959608,10.834690199896729
0,106.73201539957822,10.832426200223571,106.73410620042753,10.834262200198628
0,106.73385409977378,10.832330526063911,106.73454074669279,10.833223200312307
0,106.73236920030362,10.830694899818429,106.73385409977378,10.832768400375045
2,106.71691729990103,10.821596499726448,106.73299329990577,10.830426299967014
1,106.72243969962017,10.828534700248351,106.72746749959222,10.830426299967014
0,106.72397870000007,10.829078400086525,106.72471520045966,10.829739000029603
0,106.72471520045966,10.828912850003956,106.72564650006433,10.829694799831335
0,106.72564650006433,10.828534700248351,106.72746749959222,10.830329900283742
0,106.72243969962017,10.828577969200959,106.72443369983918,10.830426299967014
1,106.7184191886629,10.821596499726448,106.72170639431002,10.8259111001248
0,106.71970824511396,10.823798299615227,106.72021119986536,10.824547802995129
0,106.7207407004126,10.824753847233916,106.72144349998392,10.825381599781956
0,106.71930734564579,10.823043300686304,106.72000549954636,10.823965157245992
0,106.72077079981005,10.823850331841067,106.72169430010186,10.824886799705082
0,106.72000549954636,10.822989317271027,106.72170639431002,10.823850331841067
0,106.7195828997456,10.821646799963705,106.72117677931284,10.823093899811512
0,106.7196608182577,10.824495749311337,106.72080839985908,10.8259111001248
0,106.7188694993477,10.821596499726448,106.7199368684414,10.823459115184725
0,106.71864817651179,10.8238879424341,106.71970824511396,10.824609249277374
0,106.7184191886629,10.824609249277374,106.7196608182577,10.825895161529658
1,106.72888270009949,10.826511144957932,106.73299329990577,10.830259100123975
0,106.72888270009949,10.828527299859601,106.73027220035762,10.8300761998539
0,106.72936620028919,10.827734799862196,106.73126129969319,10.82854480001301
0,106.73106330803684,10.827579400398012,106.73299329990577,10.829672299586962
0,106.72975199974147,10.828394400058874,106.73126129969319,10.830259100123975
0,106.7304578003892,10.8269922000815,106.73136049997898,10.827745300227086
0,106.72959370037506,10.826511144957932,106.73055230045101,10.827049199977855
1,106.7199413906291,10.827527006985967,106.72296320040043,10.830282200285325
0,106.7205525425527,10.829050099595067,106.7212580003132,10.830282200285325
0,106.72013471467987,10.827527006985967,106.7226568997946,10.829544177951986
0,106.72159147049672,10.828402599577574,106.72296320040043,10.829843118043975
0,106.7212580003132,10.829050099595067,106.72169119982733,10.82996321194174
0,106.7199413906291,10.829289233181488,106.72066320031078,10.829985899582587
0,106.72000560020405,10.827802838814014,106.72072724496682,10.829063486735608
1,106.72215260046148,10.825420499780051,106.72683969992157,10.828694576776687
0,106.72374119979429,10.825592699937909,106.7242700273061,10.826040291673682
0,106.723727499586,10.826966899938382,106.72452479965888,10.828467400114716
0,106.72220649996763,10.826043002041429,106.72409468782301,10.82697049993546
0,106.72452479965888,10.827486499639933,106.72613319990481,10.828534700248351
0,106.7258835004591,10.827332617003389,106.72683969992157,10.828694576776687
0,106.72215260046148,10.82697049993546,106.72378619973273,10.828577969200959
0,106.72569437154654,10.826764293226006,106.72655090004316,10.827486499639933
0,106.72570580034814,10.826182288703132,106.7265344002059,10.826831770237721
0,106.7243068962987,10.825629263099287,106.72570580034814,10.827690929469938
0,106.72215582395536,10.825420499780051,106.72374119979429,10.82627245096575
1,106.71723622236307,10.827756024895061,106.72006450032502,10.830200599853322
0,106.71935020017862,10.829501284736716,106.72003774553355,10.830200599853322
0,106.71723622236307,10.829322664527423,106.7180004995857,10.830036194509592
0,106.71829310032923,10.827956318659833,106.71853224229791,10.82934828801843
0,106.7176334655101,10.827892300061581,106.71838358025752,10.829221503382291
0,106.71809176057606,10.829221503382291,106.7189997997429,10.8301398655446
0,106.71794522601853,10.829352390328022,106.71821495467825,10.82982446707689
0,106.7185206839538,10.827756024895061,106.71893367064204,10.828731153114981
0,106.71859235455408,10.828653335492577,106.72003267422355,10.82898593172765
